 * Serving Flask app "main" (lazy loading)
 * Environment: production
   WARNING: This is a development server. Do not use it in a production deployment.
   Use a production WSGI server instead.
 * Debug mode: on
/usr/local/lib/python3.6/dist-packages/flask_sqlalchemy/__init__.py:835: FSADeprecationWarning: SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and will be disabled by default in the future.  Set it to True or False to suppress this warning.
  'SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and '
 * Running on http://0.0.0.0:5000/ (Press CTRL+C to quit)
 * Restarting with stat
/usr/local/lib/python3.6/dist-packages/flask_sqlalchemy/__init__.py:835: FSADeprecationWarning: SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and will be disabled by default in the future.  Set it to True or False to suppress this warning.
  'SQLALCHEMY_TRACK_MODIFICATIONS adds significant overhead and '
 * Debugger is active!
 * Debugger PIN: 177-277-216
223.188.113.63 - - [20/Dec/2019 13:51:34] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
223.188.113.63 - - [20/Dec/2019 13:51:41] "GET /static/img/coding.jpg HTTP/1.1" 200 -
223.188.113.63 - - [20/Dec/2019 13:51:41] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
223.188.113.63 - - [20/Dec/2019 13:51:41] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
223.188.113.63 - - [20/Dec/2019 13:51:43] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [20/Dec/2019 13:52:30] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:37] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:37] "GET /static/css/clean-blog.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:37] "GET /static/vendor/bootstrap/css/bootstrap.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:37] "GET /static/vendor/fontawesome-free/css/all.min.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:38] "GET /static/js/clean-blog.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:38] "GET /static/vendor/jquery/jquery.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:38] "GET /static/vendor/bootstrap/js/bootstrap.bundle.min.js HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:38] "GET /static/img/coding.jpg HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:38] "GET /static/vendor/fontawesome-free/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:38] "GET /static/vendor/fontawesome-free/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:52:44] "GET /favicon.ico HTTP/1.1" 404 -
127.0.0.1 - - [20/Dec/2019 13:52:57] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:53:33] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:53:42] "GET /dashboard HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:53:42] "GET /signin.css HTTP/1.1" 404 -
127.0.0.1 - - [20/Dec/2019 13:53:42] "GET /static/css/signin.css HTTP/1.1" 200 -
127.0.0.1 - - [20/Dec/2019 13:53:42] "GET /static/img/login.svg HTTP/1.1" 200 -
